"Time","—","—","—","—","—","—"
1,335.26911934581187,5.7038385866311127e-09,1.7840136510560853,0.19314578797391765,1.7840136510627436,0.19314578791241599
1.0000000000000169,335.26911934581182,-2.918416915539031e-09,1.7840136509501558,0.193145788139574,1.784013650946574,0.19314578817265407
1.0000100000000169,335.22899170171934,-5.1091052722527284,1.7228082630558568,0.29231842527032881,1.7127762175398635,0.34628889909424143
1.0000117263412767,335.21394141996245,-5.9910187859196444,1.7125591237245408,0.30963946287315275,1.6999928152705239,0.37250473453251476
1.0000117263413164,335.21394141958837,-5.9910188062237157,1.7125591234896973,0.30963946327259928,1.6999928149746149,0.37250473513531168
1.0000217263413165,335.07971774929445,-11.098518281240027,1.6550735847450515,0.4110885860143314,1.6231825639746431,0.52301124316863445
1.0000317263413165,334.86528552291708,-16.203279362941107,1.6008254602163619,0.51436882778062509,1.541697519627123,0.67110819026809543
1.0000417263413166,334.57069764839957,-21.304042527914248,1.5498691030741027,0.6193772257946768,1.4556117326771525,0.81664978307071867
1.0000517263413167,334.19602681089191,-26.399549239172774,1.502255546374478,0.72600924238422115,1.3650037503728254,0.95949252634312532
1.0000617263413167,333.74136545481667,-31.48854225668136,1.4580324607025106,0.83415887241488895,1.2699565472137202,1.0994953610996743
1.0000717263413168,333.2068257610606,-36.569765947561201,1.4172438148400479,0.94371880820568599,1.1705571459928648,1.2365197886118007
1.0000817263413169,332.59253961929443,-41.641966595898523,1.3799275651699081,1.0545811250755508,1.0668941958376665,1.3704299359577874
1.0000917263413169,331.89865859543198,-46.703892712080268,1.3461248150240799,1.1666352574557379,0.95906732531571093,1.5010928375933974
1.000101726341317,331.12535389423311,-51.754295341580544,1.3158778216105649,1.2797685125186735,0.8471850080395753,1.6283793935056441
1.0001117263413171,330.2728163170616,-56.791928373121223,1.2892082121752331,1.3938709072878552,0.73134230055101013,1.7521621956737579
1.0001217263413171,329.3412562148078,-61.815548846131563,1.2661427880645095,1.5088299242530359,0.61164705463583546,1.872317596094343
1.0001317263413172,328.33090343598775,-66.823917257429798,1.2467047898634087,1.6245323522670507,0.4882109493878396,1.9887252865915159
1.0001417263413173,327.24200727003148,-71.815797867052325,1.2309138852179706,1.7408643981826917,0.36114939203797342,2.1012684174833511
1.0001517263413173,326.07483638577423,-76.78995900315374,1.2187861867414578,1.85771178756025,0.23058144372847839,2.2098337160157939
1.0001617263413174,324.82967876516716,-81.745173365903639,1.2103342981012868,1.9749598512426705,0.096629769504992316,2.3143116071147851
1.0001717263413175,323.50684163222132,-86.680218330304626,1.2055670543231924,2.0924937444294764,-0.040579749938987345,2.4145962968663897
1.0001817263413175,322.10665137720537,-91.593876247856258,1.2044894319575814,2.2101986093503259,-0.18091823256958942,2.510585843502569
1.0001917263413176,320.6294534761131,-96.484934746991996,1.2071030632672139,2.3279594778152632,-0.32425336643024638,2.6021823322084208
1.0002017263413177,319.07561240542287,-101.35218703221364,1.2134060507190119,2.4456614516539625,-0.47044973513413907,2.6892919563966822
1.0002117263413177,317.44551155216828,-106.19443218185013,1.2233929215790418,2.5631898362640944,-0.61936900254906357,2.7718251055899317
1.0002217263413178,315.73955311934316,-111.01047544436682,1.2370546413354138,2.6804302510004416,-0.77087004108594948,2.8496964567974477
1.0002317263413179,313.95815802666391,-115.79912853315258,1.2543786291606163,2.7972687397065767,-0.92480906443797117,2.9228250617797586
1.0002417263413179,312.10176580671424,-120.55920991971205,1.2753487763235067,2.9135918808757362,-1.0810397636278719,2.9911344301168197
1.000251726341318,310.17083449649647,-125.2895451251896,1.2999454766961518,3.0292868910721316,-1.2394134353099311,3.0545526099868514
1.000261726341318,308.1658405244184,-129.98896701015474,1.3281456619201026,3.1442417255640422,-1.3997791106725974,3.1130122661788158
1.0002717263413181,306.08727859274114,-134.65631606257645,1.3599228243992514,3.2583451875995237,-1.5619837046787537,3.1664507506343829
1.0002817263413182,303.93566155551935,-139.29044068391499,1.3952470470141762,3.3714870347415005,-1.7258721636435097,3.2148101689512374
1.0002917263413182,301.71152029206121,-143.89019747326191,1.4340850389542097,3.4835580820422085,-1.891287611482805,3.2580374430883312
1.0003017263413183,299.41540357594346,-148.4544515094571,1.476400174935262,3.5944503035897819,-2.0580714975970142,3.2960843697187627
1.0003117263413184,297.04787793960804,-152.98207663111344,1.522152537452331,3.7040569325183754,-2.2260637465961497,3.328907674102771
1.0003217263413184,294.60952753457968,-157.47195571448052,1.5712989619752771,3.8122725594191498,-2.3951029097721248,3.3564690594143602
1.0003317263413185,292.10095398733506,-161.92298094907804,1.6237930847403783,3.9189932293537795,-2.565026318573032,3.3787352513624267
1.0003417263413186,289.52277625086026,-166.33405411103138,1.6795853930739675,4.0241165374440993,-2.7356702399662778,3.3956780379949696
1.0003517263413186,286.87563045193372,-170.70408683404222,1.7386232786485518,4.1275417225387807,-2.9068700329375252,3.4072743047730745
1.0003617263413187,284.16016973417129,-175.03200087792621,1.8008510935642763,4.2291697588932458,-3.0784603060240774,3.4135060648785949
1.0003717263413188,281.3770640968728,-179.31672839465318,1.8662102090696453,4.3289034458942588,-3.2502750758922478,3.4143604846800515
1.0003817263413188,278.52700022970959,-183.55721219182186,1.9346390768249535,4.4266474957878899,-3.4221479268501018,3.4098299043059108
1.0003917263413189,275.61068134329469,-187.75240599350718,2.0060732926359117,4.5223086193493049,-3.5939121711519135,3.3999118532859427
1.000401726341319,272.62882699567547,-191.90127469841258,2.080445662587834,4.6157956094306085,-3.7654010099428721,3.3846090612271027
1.000411726341319,269.58217291479355,-196.0027946352659,2.1576862715183944,4.7070194223124364,-3.936447694676156,3.3639294635001242
1.0004217263413191,266.47147081695556,-200.05595381539507,2.237722553764411,4.7958932567860986,-4.1068856888335441,3.3378862019197886
1.0004317263413192,263.29748822135764,-204.05975218242116,2.3204793661029681,4.882332630913254,-4.2765488298013459,3.3064976204005814
1.0004417263413192,260.06100826071201,-208.01320185900727,2.4058790628057616,4.9662554564147534,-4.4452714907540374,3.2697872555727256
1.0004517263413193,256.76282948802043,-211.91532739060236,2.4938415727281757,5.0475821106380394,-4.6128887423912008,3.2277838223494819
1.0004617263413194,253.40376567954337,-215.76516598612014,2.5842844783557113,5.1262355060525753,-4.7792365143697726,3.180521194442671
1.0004717263413194,249.98464563401274,-219.56176775549369,2.6771230967291886,5.2021411572250127,-4.9441517562729764,3.1280383798281814
1.0004817263413195,246.50631296813847,-223.30419594404611,2.7722705621693624,5.2752272452281277,-5.1074725979568685,3.0703794911684268
1.0004917263413196,242.96962590845851,-226.99152716362099,2.869637910720404,5.3454246794406863,-5.2690385091159309,3.0075937112034756
1.0004921472513488,242.81949638978801,-227.1455086520653,2.8737837941291109,5.3483148687949909,-5.2757979670620081,3.0048396033593989
1.0004921472513773,242.81949637964718,-227.14550866245952,2.8737837944091837,5.3483148689899744,-5.275797967518324,3.004839603173123
1.0005021472513773,239.22292743561781,-230.77445599079081,2.9733670297264347,5.4154318873416631,-5.4353662262083091,2.9367682930212826
1.0005121472513774,235.56980116417935,-234.34646317525804,3.0749823307934969,5.4795278958833515,-5.5928565376463704,2.8636860941385138
1.0005221472513774,231.86101891957628,-237.86064887653743,3.1785348864991776,5.5405424558285725,-5.7481134176707096,2.7856573491951941
