"Time","<i>0</i>","<i>1.00294e-11</i>","<i>-4.28102e-12</i>","<i>-3.71718e-11</i>"
1,0,-5.3426764064394685e-15,61.721783763027226,0.24093656319793358
1.0000000000000169,0,2.1125187653685089e-12,61.721783763027226,0.24093656319792936
1.0000038439606025,0,0.00048304631678443142,61.721780066456262,0.24093710727753384
1.0000038439606309,0,0.00048304632036556643,61.721780066456233,0.24093710727753859
1.000013843960631,0,0.0017396825230711263,61.721778863071862,0.24093814494493415
1.000023843960631,0,0.002996315978580522,61.721777660156576,0.24093880341882112
1.0000338439606311,0,0.0042529447024837906,61.721776457746216,0.24093908269454781
1.0000438439606312,0,0.0055095667104210723,61.721775255876551,0.24093898276927678
1.0000538439606312,0,0.0067661800180004832,61.721774054583307,0.24093850363934166
1.0000638439606313,0,0.0080227826408580862,61.721772853902152,0.24093764530294473
1.0000738439606314,0,0.0092793725946468189,61.721771124651113,0.24093641516668401
1.0000838439606314,0,0.010535947895039623,61.721765481116769,0.24093487489979992
1.0000938439606315,0,0.011792506557732582,61.721764861599979,0.24093287418186785
1.0001038439606316,0,0.013049046598448053,61.721764265517415,0.24093049023843821
1.0001138439606316,0,0.014305566032937795,61.721763693349359,0.24092772293786405
1.0001238439606317,0,0.015562062876986115,61.721763145572325,0.24092457214799859
1.0001338439606318,0,0.016818535146412985,61.721762622658972,0.24092103773623799
1.0001438439606318,0,0.018074980857077191,61.721762128250276,0.24091711929940846
1.0001538439606319,0,0.019331398024879452,61.721761704118805,0.24091281309215634
1.000163843960632,0,0.020587784665765569,61.721761454289634,0.2409081095061083
1.000173843960632,0,0.021844138795729537,61.721761241521335,0.24090302045000081
1.0001838439606321,0,0.023100458430802495,61.721761034739473,0.24089754882217088
1.0001938439606322,0,0.024356741587112669,61.72176083260365,0.24089169483742504
1.0002038439606322,0,0.02561298628080327,61.721760633722994,0.24088545872369119
1.0002138439606323,0,0.026869190528092453,61.721760436636607,0.24087884072536997
1.0002238439606324,0,0.028125352345262245,61.721760239481114,0.24087184115947005
1.0002338439606324,0,0.029381469748661675,61.721760038346204,0.24086446069732875
1.0002438439606325,0,0.030637540754709907,61.721759826407663,0.24085670052470931
1.0002538439606325,0,0.031893563379899376,61.721759600688301,0.24084856117222367
1.0002638439606326,0,0.033149535640798908,61.721759360004604,0.24084004285667976
1.0002738439606327,0,0.034405455554056871,61.72175910340313,0.24083114575258216
1.0002838439606327,0,0.035661321136404293,61.721758829988218,0.24082187002241776
1.0002938439606328,0,0.036917130404658001,61.721758538928512,0.24081221581494816
1.0003038439606329,0,0.038172881375723743,61.721758229484664,0.24080218325806629
1.0003138439606329,0,0.039428572066599339,61.721757901097931,0.24079177243539363
1.000323843960633,0,0.040684200494377779,61.72175755347898,0.24078098336281309
1.0003338439606331,0,0.041939764676236189,61.721757186497484,0.24076981601874081
1.0003438439606331,0,0.043195262629495752,61.721756800103414,0.24075827036595615
1.0003538439606332,0,0.044450692371539625,61.721756394310241,0.2407463463565378
1.0003638439606333,0,0.045706051919872884,61.721755969192351,0.2407340439327304
1.0003738439606333,0,0.046961339292111458,61.721755524883292,0.24072136302779748
1.0003838439606334,0,0.048216552505985229,61.721755061572338,0.24070830356731202
1.0003938439606335,0,0.049471689579341206,61.721754579497514,0.2406948654718164
1.0004038439606335,0,0.05072674853014663,61.721754078935376,0.24068104866054796
1.0004138439606336,0,0.051981727376492114,61.721753560194287,0.24066685305376959
1.0004238439606337,0,0.053236624136594746,61.721753023610582,0.24065227857392318
1.0004338439606337,0,0.054491436828801261,61.721752469545812,0.2406373251463331
1.0004438439606338,0,0.055746163471591136,61.721751898384099,0.24062199269984319
1.0004538439606339,0,0.057000802083579744,61.721751310529172,0.24060628116742322
1.0004638439606339,0,0.058255350683521459,61.721750706401998,0.24059019048667096
1.000473843960634,0,0.059509807290312793,61.721750086438142,0.24057372060019588
1.0004838439606341,0,0.060764169922995548,61.721749451085969,0.24055687145580623
1.0004938439606341,0,0.06201843660074572,61.721748800804747,0.24053964300657071
1.0005038439606342,0,0.063272605342933386,61.721748136062935,0.24052203521076621
1.0005138439606343,0,0.064526674169040732,61.72174745733669,0.24050404803182107
1.0005238439606343,0,0.06578064109872192,61.721746765108364,0.2404856814382299
1.0005338439606344,0,0.067034504151791977,61.721746059865161,0.24046693540343017
1.0005438439606344,0,0.068288261348230017,61.721745342097762,0.24044780990558459
1.0005538439606345,0,0.069541910708182289,61.721744612299162,0.24042830492746484
1.0005638439606346,0,0.070795450251965333,61.721743870963493,0.24040842045619351
1.0005738439606346,0,0.072048878000069108,61.721743118585067,0.24038815648308542
1.0005838439606347,0,0.073302191973160111,61.721742355657149,0.24036751300342729
1.0005938439606348,0,0.0745553901920845,61.72174158267115,0.24034649001629066
1.0006038439606348,0,0.075808470677871234,61.721740800115725,0.24032508752430695
1.0006138439606349,0,0.077061431451735177,61.72174000847582,0.24030330553348733
1.000623843960635,0,0.078314270535080263,61.721739208232037,0.24028114405304751
1.000633843960635,0,0.079566985949502553,61.721738399859717,0.24025860309521363
1.0006438439606351,0,0.080819575716779252,61.721737583828357,0.24023568267506806
1.0006538439606352,0,0.082072037858928484,61.721736760600947,0.24021238281036733
1.0006638439606352,0,0.083324370398127401,61.721735930633237,0.24018870352142346
1.0006738439606353,0,0.08457657135677199,61.7217350943734,0.2401646448309312
1.0006838439606354,0,0.085828638757466005,61.721734252261356,0.24014020676385189
1.0006938439606354,0,0.087080570623024114,61.721733404728312,0.24011538934727383
1.0007038439606355,0,0.088332364976475036,61.72173255219645,0.24009019261031739
