"Time","—","—","—","—","—","—"
1,335.26911934581187,-6.7850087030289306e-09,59.897152434948531,-2.5753851770516345,59.897152435057549,-2.5753851745160152
1.0000000000000169,335.26911934581187,-4.3708041630452499e-09,59.897152434956283,-2.5753851766614724,59.897152435027074,-2.5753851750149765
1.0000000000001452,335.26911934581187,1.3989771711446034e-08,59.897152435015222,-2.5753851736941629,59.89715243479526,-2.5753851788097344
1.0000000000001736,335.26911934581187,1.8056084627460223e-08,59.897152435028268,-2.5753851730369846,59.89715243474393,-2.575385179650155
1.0000100000001737,335.2659732788228,1.4306037117743622,59.901314568381999,-2.3441443063448064,59.878377165712699,-2.8709663094294458
1.0000200000001738,335.25653513887312,2.8611797313315224,59.904625384092967,-2.1128336389983247,59.858186065429081,-3.1663495307801428
1.0000300000001738,335.24080510853798,4.2917004031022161,59.907080905446961,-1.881455523368172,59.836577812400151,-3.461527581684682
1.0000400000001739,335.21878349210539,5.7221380545318539,59.908687933989412,-1.6500122068043575,59.813561905357815,-3.7564933713050359
1.000050000000174,335.1904707155698,7.1524650146715771,59.909441438894945,-1.4185060608071893,59.789136052861821,-4.0512396889479181
1.000060000000174,335.15586732662513,8.5826536147139905,59.909340649569351,-1.1869394243080293,59.763302265726431,-4.3457593765115679
1.0000700000001741,335.1149739946527,10.012676188528056,59.908384163663278,-0.95531466368443074,59.73606196473802,-4.6400452748534864
1.0000800000001742,335.06779151070918,11.442505073194582,59.906571794171107,-0.72363411547708023,59.707417827947054,-4.9340902689563624
1.0000900000001742,335.01432078751134,12.872112609540995,59.903903963036591,-0.49190010399890838,59.677373182694772,-5.2278873111810285
1.0001000000001743,334.95456285941759,14.301471142676689,59.900378729126381,-0.26011503580245687,59.6459290347387,-5.5214292812225523
1.0001100000001744,334.88851888240896,15.730553022527733,59.895995393792731,-0.028281293243523464,59.61308767240655,-5.8147091248622971
1.0001200000001744,334.81619013406623,17.15933060437203,59.890753055253413,0.20359873868679301,59.578851222752917,-6.107719783095428
1.0001300000001745,334.73757801354498,18.587776249373896,59.884650902275482,0.43552266328160505,59.543221943212316,-6.4004542259901118
1.0001400000001746,334.65268404154904,20.015862325118821,59.877688151898624,0.667488074223345,59.506202159284811,-6.692905447081964
1.0001500000001746,334.56150986030093,21.443561206147855,59.869864037575368,0.89949255618463297,59.467794252427751,-6.9850664626268228
1.0001600000001747,334.46405723350972,22.870845274492069,59.861177770768087,1.131533685127915,59.42800062171041,-7.2769303068028224
1.0001700000001748,334.36032804633737,24.297686920206917,59.851628524582885,1.3636090279683846,59.386823667456447,-7.5684900288139474
1.0001800000001748,334.25032430536226,25.72405854190626,59.841215500968566,1.595716142032638,59.344265857515722,-7.8597387025141146
1.0001900000001749,334.13404813853981,27.149932547296192,59.829937906330187,1.8278525753834693,59.300329702814338,-8.150669423438659
1.0002000000001749,334.01150179516213,28.575281353709073,59.817794950176541,2.060015866356065,59.255017755650535,-8.4412753093678283
1.000210000000175,333.8826876458138,30.00007738863664,59.804785843364783,2.2922035436346917,59.208332607679921,-8.7315495002046077
1.0002200000001751,333.74760818232653,31.424293090263944,59.790909796605298,2.5244131262844811,59.160276888167409,-9.0214851578503303
1.0002300000001751,333.60626601773043,32.847900908002075,59.776166019934323,2.7566421236928846,59.110853263187607,-9.3110754662805597
1.0002400000001752,333.45866388620402,34.270873303021233,59.760553723616262,2.9888880354269389,59.060064436210666,-9.6003136319699429
1.0002500000001753,333.30480464302099,35.693182748783585,59.744072119445526,3.2211483510870118,59.007913149063427,-9.8891928844474908
1.0002600000001753,333.14469126449512,37.114801731575696,59.726720420116436,3.4534205502709363,58.95440218101372,-10.177706476366433
1.0002700000001754,332.97832684792252,38.535702751040532,59.708497838974303,3.685702102507844,58.899534348225288,-10.465847683654676
1.0002800000001755,332.80571461152192,39.955858320709766,59.689403589968158,3.9179904671922756,58.84331250341004,-10.753609805695103
1.0002900000001755,332.62685789437251,41.375240968535294,59.66943688767995,4.1502830935105806,58.785739535552409,-11.040986165523934
1.0003000000001756,332.44176015634878,42.793823237420781,59.648596947420302,4.3825774203588637,58.726818369694229,-11.327970110049806
1.0003100000001757,332.25042497805441,44.211577685752616,59.626882985351052,4.6148708762589692,58.666551966742226,-11.614555010280178
1.0003200000001757,332.05285606075222,45.628476887931043,59.60429421857944,4.8471608792791132,58.60494332324636,-11.900734261535163
1.0003300000001758,331.84905722629298,47.044493434900325,59.580829865212635,5.0794448369594818,58.541995471139252,-12.186501283643276
1.0003400000001759,331.63903241704179,48.459599934679296,59.556489144431069,5.3117201462360599,58.477711477491056,-12.471849521140665
1.0003500000001759,331.422785695801,49.873769012891081,59.531271276578714,5.5439841933630891,58.412094444278338,-12.756772443473846
1.000360000000176,331.20032124573231,51.286973313292592,59.505175483261851,5.7762343538350978,58.345147508158448,-13.04126354520314
1.0003700000001761,330.9716433702755,52.699185498303862,59.47820098745197,6.0084679923091215,58.276873840245429,-13.325316346205613
1.0003800000001761,330.73675649306563,54.110378249536787,59.450347013590466,6.2406824625276345,58.207276645885301,-13.608924391876094
1.0003900000001762,330.49566515784659,55.520524268323506,59.421612787693824,6.4728751072424489,58.136359164429692,-13.892081253325857
1.0004000000001763,330.24837402838403,56.929596276244624,59.391997537460526,6.7050432581394377,58.064124669008777,-14.174780527579417
1.0004100000001763,329.99488788837505,58.337567015656887,59.361500492380912,6.937184235763775,57.990576466304688,-14.457015837770115
1.0004200000001764,329.73521164135519,59.744409250220315,59.330120883849851,7.1692953494458749,57.915717896325454,-14.738780833334575
1.0004300000001765,329.46935031060383,61.150095765425235,59.29785794528128,7.4013738972282539,57.839552332178101,-15.020069190205501
1.0004400000001765,329.19730903904735,62.55459936911857,59.264710912224565,7.6334171657933014,57.762083179841696,-15.300874611002701
1.0004500000001766,328.91909308915893,63.957892892030124,59.230679022482299,7.8654224303921527,57.683313877939156,-15.581190825222333
1.0004600000001767,328.63470784285755,65.35994918829779,59.19576151622968,8.0973869547746489,57.603247897508723,-15.861011589424237
1.0004700000001767,328.34415880140313,66.760741135992973,59.159957636135353,8.3293079911203911,57.521888741774468,-16.140330687417546
1.0004800000001768,328.04745158529073,68.160241637645143,59.123266627483702,8.5611827799709097,57.439239945916086,-16.419141930444312
1.0004900000001768,327.74459193414145,69.558423620765865,59.085687738298489,8.793008550163087,57.355305076838121,-16.697439157361377
1.0005000000001769,327.43558570659161,70.955260038372842,59.047220219467945,9.0247825187637449,57.270087732938094,-16.975216234820202
1.000510000000177,327.12043888017917,72.35072386951289,59.007863324870911,9.2565018910055272,57.183591543873959,-17.252467057444868
1.000520000000177,326.79915755122852,73.744788119784516,58.967616311504322,9.4881638602240415,57.095820170330853,-17.529185548008055
1.0005300000001771,326.47174793473181,75.137425821860447,58.926478439611977,9.7197656077963472,57.006777303786748,-17.805365657605005
1.0005400000001772,326.13821636422961,76.528610036008956,58.8844489728139,9.9513043030806632,56.916466666277273,-18.081001365825539
1.0005500000001772,325.7985692916879,77.918313850615377,58.841527178237527,10.182777103357505,56.824892010159843,-18.356086680924101
1.0005600000001773,325.45281328737315,79.306510382702257,58.797712326649389,10.414181153772152,56.732057117876877,-18.630615639987735
1.0005700000001774,325.1009550397257,80.693172778449778,58.753003692588081,10.645513587278455,56.637965801718053,-18.904582309102068
1.0005800000001774,324.74300135522986,82.078274213714948,58.707400554498065,10.876771524584029,56.542621903581733,-19.177980783515256
1.0005900000001775,324.37895915828244,83.461787894550611,58.660902194864548,11.107952074096852,56.446029294735645,-19.450805187799858
1.0006000000001776,324.00883549105913,84.843687057723827,58.613507900349248,11.339052331873237,56.348191875576603,-19.723049676012749
1.0006100000001776,323.63263751337752,86.223944971233493,58.56521696192705,11.570069381567226,56.249113575389408,-19.994708431852921
1.0006200000001777,323.25037250255951,87.602534934827489,58.516028675023406,11.801000294381385,56.148798352104826,-20.26577566881717
1.0006300000001778,322.86204785328982,88.979430280519153,58.465942339652727,12.031842129018994,56.047250192056779,-20.536245630353786
1.0006400000001778,322.46767107747326,90.354604373103172,58.414957260557543,12.262591931637681,55.944473109738752,-20.806112590014216
1.0006500000001779,322.06724980408922,91.7280306106708,58.363072747348255,12.493246735804497,55.840471147559107,-21.075370851602464
1.000660000000178,321.66079177904447,93.099682425124641,58.310288114644024,12.723803562452405,55.735248375595958,-21.3440147493226
1.000670000000178,321.24830486502299,94.469533282692282,58.256602682213938,12.954259419838175,55.628808891350879,-21.612038647924052
1.0006800000001781,320.82979704133379,95.837556684439761,58.202015775119165,13.184611303501768,55.521156819501925,-21.879436942844819
1.0006900000001782,320.40527640375706,97.203726166784151,58.146526723855835,13.414856196227136,55.412296311655901,-22.146204060352645
1.0007000000001782,319.97475116438693,98.568015302005506,58.090134864498204,13.644991068004447,55.302231546099691,-22.412334457683933
1.0007100000001783,319.53822965147293,99.930397698758014,58.03283953884273,13.87501287599374,55.19096672755078,-22.67782262318066
1.0007200000001784,319.09572030925921,101.29084700258056,57.974640094552747,14.104918564490079,55.078506086907097,-22.942663076425067
1.0007300000001784,318.6472316978203,102.64933689640657,57.915535885303683,14.334705064890137,54.964853880996202,-23.206850368372336
1.0007400000001785,318.19277249289667,104.00584110107309,57.855526270928706,14.564369295660189,54.850014392323274,-23.470379081480992
