"Time","<i>0</i>","<i>-3.33067e-16</i>","<i>-2.64e-08</i>","<i>-9.90585e-12</i>"
1,-1.0685352812878937e-14,0,0.063866148713922086,5.5494719945404766e-05
1.0000000000000169,4.2250375307370179e-12,0,0.063866148713820972,5.549471994564098e-05
1.0000100000000169,0.0025132714812470688,0,0.063802003294004483,5.5656671353022935e-05
1.000020000000017,0.005026527083080482,0,0.063737426387307408,5.5818308162337384e-05
1.0000300000000171,0.0075397509346369612,0,0.063672418437552059,5.5979629381764276e-05
1.0000400000000171,0.010052927161028744,0,0.063606979891246127,5.6140633878621706e-05
1.0000500000000172,0.012566039887668893,0,0.063541111197608427,5.6301320668486476e-05
1.0000600000000173,0.015079073240371572,0,0.06347481280852596,5.646168862454698e-05
1.0000700000000173,0.01759201134545231,0,0.063408085178580015,5.6621736764535705e-05
1.0000800000000174,0.020104838329828272,0,0.063340928764960377,5.6781463967078838e-05
1.0000900000000175,0.022617538321118531,0,0.063273344027736822,5.6940869468238842e-05
1.0001000000000175,0.025130095447744302,0,0.063205331429466896,5.7099951977918062e-05
1.0001100000000176,0.027642493839029222,0,0.063136891435460238,5.7258710449388975e-05
1.0001200000000177,0.030154717625271176,0,0.063068024513625809,5.7417143843244603e-05
1.0001300000000177,0.032666750937956172,0,0.062998731134566804,5.7575251119633866e-05
1.0001400000000178,0.035178577909688133,0,0.062929011771548415,5.7733031239325564e-05
1.0001500000000179,0.037690182674402745,0,0.062858866900488766,5.7890483167175502e-05
1.0001600000000179,0.04020154936743927,0,0.062788296999989016,5.8047605873886667e-05
1.000170000000018,0.042712662125640781,0,0.06271730255129071,5.8204398317188613e-05
1.0001800000000181,0.045223505087454319,0,0.062645884038259381,5.836085946743045e-05
1.0001900000000181,0.047734062393031115,0,0.062574041947400211,5.8516988300181629e-05
1.0002000000000182,0.050244318184326765,0,0.06250177676788457,5.8672783790542082e-05
1.0002100000000183,0.052754256605201381,0,0.062429088991494575,5.8828244921635409e-05
1.0002200000000183,0.055263861801519765,0,0.062355979112687601,5.8983370670303195e-05
1.0002300000000184,0.057773117921251553,0,0.06228244762851904,5.9138160022911834e-05
1.0002400000000184,0.060282009114571329,0,0.062208495038704251,5.929261196583463e-05
1.0002500000000185,0.062790519533958755,0,0.062134121845543122,5.9446725487989162e-05
1.0002600000000186,0.065298633334298653,0,0.06205932855397292,5.9600499579127997e-05
1.0002700000000186,0.0678063346729528,0,0.061984115671542703,5.975393323683538e-05
1.0002800000000187,0.070313607709973303,0,0.061908483708422397,5.9907025454969398e-05
1.0002900000000188,0.07282043660803264,0,0.061832433177393398,6.0059775233818148e-05
1.0003000000000188,0.075326805532637042,0,0.06175596459384592,6.0212181573764581e-05
1.0003100000000189,0.07783269865219819,0,0.061679078475778727,6.0364243480395818e-05
1.000320000000019,0.080338100138133223,0,0.061601775343749138,6.0515959957219603e-05
1.000330000000019,0.08284299416496467,0,0.061524055720948767,6.066733001479363e-05
1.0003400000000191,0.08534736491042047,0,0.061445920133132326,6.0818352665232181e-05
1.0003500000000192,0.087851196555533889,0,0.061367369108660398,6.0969026920321134e-05
1.0003600000000192,0.09035447328474347,0,0.061288403178497763,6.1119351796460692e-05
1.0003700000000193,0.092857179285992839,0,0.061209022876218225,6.1269326311242281e-05
1.0003800000000194,0.095359298750830726,0,0.061129228737892151,6.1418949486570965e-05
1.0003900000000194,0.097860815874510704,0,0.061049021302187902,6.1568220348295427e-05
1.0004000000000195,0.10036171485609105,0,0.060968401110384041,6.1717137918998466e-05
1.0004100000000196,0.10286197989853459,0,0.060887368706259139,6.1865701227355185e-05
1.0004200000000196,0.10536159520878016,0,0.060805924636229192,6.201390930549397e-05
1.0004300000000197,0.1078605449979555,0,0.060724069449217051,6.216176118682229e-05
1.0004400000000198,0.11035881348130731,0,0.060641803696741436,6.2309255904261868e-05
1.0004500000000198,0.11285638487841404,0,0.060559127932855512,6.2456392501108085e-05
1.0004600000000199,0.11535324341325735,0,0.060476042714132067,6.2603170014971038e-05
1.00047000000002,0.11784937331432171,0,0.06039254859969391,6.2749587490647241e-05
1.00048000000002,0.12034475881469404,0,0.060308646151192975,6.2895643972609341e-05
1.0004900000000201,0.12283938415216329,0,0.060224335932874247,6.3041338514244205e-05
1.0005000000000202,0.12533323356932002,0,0.060139618511521345,6.3186670158731542e-05
1.0005100000000202,0.12782629131365594,0,0.06005449445640465,6.3331637964646192e-05
1.0005200000000203,0.13031854163766338,0,0.059968964339307353,6.3476240986834465e-05
1.0005300000000203,0.13280996879893475,0,0.059883028734531864,6.3620478282356188e-05
1.0005400000000204,0.13530055706026206,0,0.059796688218949567,6.3764348917592445e-05
1.0005500000000205,0.13779029068973622,0,0.059709943371920628,6.3907851952892114e-05
1.0005600000000205,0.14027915396084645,0,0.059622794775326511,6.4050986454687126e-05
1.0005700000000206,0.14276713115257972,0,0.059535243013544903,6.4193751494514187e-05
1.0005800000000207,0.1452542065494917,0,0.059447288673459921,6.4336146140815204e-05
1.0005900000000207,0.14774036444191876,0,0.059358932344440986,6.4478169471540725e-05
1.0006000000000208,0.15022558912590833,0,0.059270174618335961,6.461982055951572e-05
1.0006100000000209,0.15270986490343058,0,0.059181016089506135,6.4761098485422344e-05
1.0006200000000209,0.15519317608244954,0,0.059091457354810709,6.4902002332389852e-05
1.000630000000021,0.15767550697702212,0,0.059001499013573308,6.5042531186087119e-05
1.0006400000000211,0.16015684190739729,0,0.058911141667605693,6.518268413222468e-05
1.0006500000000211,0.16263716520011501,0,0.058820385921187782,6.532246026190458e-05
