"Time","<i>0</i>","<i>-3.33067e-16</i>","<i>-2.64e-08</i>","<i>-9.90585e-12</i>"
1,-1.7011448856689955e-14,0,0.36487219006666399,-0.00086237794230041109
1.0000000000000226,2.8429566977298921e-11,0,0.36487219006998994,-0.00086237794224284603
1.0000100000000227,0.012566039911843092,0,0.36630750392392308,-0.00083675814350516364
1.0000200000000228,0.02513009547188436,0,0.36768428300703615,-0.00081098680963376246
1.0000300000000228,0.037690182698533269,0,0.36900231197807476,-0.00078506810611735545
1.0000400000000229,0.050244318208642648,0,0.37026138496002231,-0.00075900622394201955
1.000050000000023,0.06279051955822898,0,0.37146130557275492,-0.00073280537852867434
1.000060000000023,0.075326805556886173,0,0.37260188696399932,-0.00070646980925002467
1.0000700000000231,0.087851196579729771,0,0.37368295183860917,-0.00068000377836426496
1.0000800000000232,0.10036171488022992,0,0.37470433248606494,-0.00065341157052412058
1.0000900000000232,0.11285638490252041,0,0.37566587080636782,-0.00062669749149304077
1.0001000000000233,0.1253332335933619,0,0.3765674183339035,-0.00059986586823166743
1.0001100000000234,0.13779029071370988,0,0.37740883626006483,-0.00057292104734163463
1.0001200000000234,0.15022558914983819,0,0.37818999545386728,-0.00054586739450609057
1.0001300000000235,0.16263716522396923,0,0.37891077648087457,-0.00051870929369557395
1.0001400000000236,0.17502305900436133,0,0.37957106962041287,-0.00049145114636104748
1.0001500000000236,0.1873813146148047,0,0.38017077488117629,-0.00046409737062809892
1.0001600000000237,0.19970998054369976,0,0.38070980201496907,-0.00043665240049554444
1.0001700000000238,0.21200710995133179,0,0.38118807052883424,-0.00040912068502542881
1.0001800000000238,0.22427076097863777,0,0.38160550969543211,-0.00038150668752471673
1.0001900000000239,0.23649899705295571,0,0.38196205856175386,-0.00035381488472898309
1.000200000000024,0.2486898871940553,0,0.38225766595606991,-0.00032604976599542868
1.000210000000024,0.26084150631906189,0,0.38249229049326422,-0.00029821583248508993
1.0002200000000241,0.27295193554644964,0,0.38266590057840016,-0.00027031759634551139
1.0002300000000242,0.28501926249905496,0,0.38277847440860358,-0.00024235957989484264
1.0002400000000242,0.29704158160606309,0,0.38282999997330741,-0.00021434631480580593
1.0002500000000243,0.30901699440391994,0,0.3828204750527322,-0.00018628234127870957
1.0002600000000244,0.32094360983612125,0,0.38274990721471813,-0.00015817220723281694
1.0002700000000244,0.33281954455183255,0,0.38261831380997796,-0.00013002046748555873
1.0002800000000245,0.34464292320350548,0,0.38242572196548769,-0.00010183168293333618
1.0002900000000245,0.35641187874216212,0,0.38217216857641773,-7.3610419732232174e-05
1.0003000000000246,0.36812455271350725,0,0.38185770029620114,-4.5361248485327924e-05
1.0003100000000247,0.37977909555054312,0,0.38148237352515207,-1.7088743427336645e-05
1.0003200000000247,0.39137366686585201,0,0.38104625439731749,1.1202518394167377e-05
1.0003300000000248,0.40290643574221469,0,0.38054941876571535,3.9507957928563986e-05
1.0003400000000249,0.41437558102173344,0,0.3799919521859132,6.7822994934925898e-05
1.0003500000000249,0.4257792915934141,0,0.37937394989801199,9.6143048795923239e-05
1.000360000000025,0.43711576667916135,0,0.37869551680706093,0.0001244635393242525
1.0003700000000251,0.44838321611814252,0,0.37795676746178597,0.00015277988756410657
1.0003800000000251,0.45957986064947481,0,0.37715782603171455,0.00018108751660234068
1.0003900000000252,0.47070393219319107,0,0.3762988262827377,0.00020938185236933174
1.0004000000000253,0.48175367412963943,0,0.375379911551113,0.00023765832443915316
1.0004100000000253,0.49272734157607556,0,0.37440123471580777,0.00026591236682231101
1.0004200000000254,0.50362320166339958,0,0.3733629581694376,0.00029413941877100741
1.0004300000000255,0.51443953380899465,0,0.37226525378741482,0.00032233492555829485
1.0004400000000255,0.52517462998862829,0,0.37110830289564922,0.00035049433927399526
1.0004500000000256,0.53582679500616837,0,0.36989229623679415,0.00037861311960642646
1.0004600000000257,0.54639434676127496,0,0.36861743393487123,0.0004066867346304755
1.0004700000000257,0.55687561651502282,0,0.36728392545842081,0.00043471066157988825
1.0004800000000258,0.56726894915341508,0,0.36589198958203567,0.00046268038762444413
1.0004900000000259,0.5775727034487449,0,0.36444185434656917,0.00049059141064711209
1.0005000000000259,0.58778525231876411,0,0.36293375701770053,0.00051843924000007546
1.000510000000026,0.59790498308361839,0,0.36136794404307826,0.0005462193972742464
1.0005200000000261,0.60793029772068885,0,0.35974467100798113,0.00057392741706317285
1.0005300000000261,0.6178596131162144,0,0.35806420258957927,0.0006015588477121987
1.0005400000000262,0.62769136131637215,0,0.35632681250970527,0.00062910925206814217
1.0005500000000263,0.63742398977414794,0,0.35453278348613493,0.00065657420823247059
1.0005600000000263,0.64705596159468404,0,0.3526824071825394,0.00068394931029328954
1.0005700000000264,0.65658575577797262,0,0.35077598415705197,0.00071123016907261483
1.0005800000000264,0.66601186745903929,0,0.34881382380928594,0.00073841241284851766
1.0005900000000265,0.67533280814557872,0,0.34679624432609613,0.0007654916880887781
1.0006000000000266,0.6845471059530045,0,0.34472357262591691,0.00079246366017082792
1.0006100000000266,0.69365330583687745,0,0.34259614430175123,0.00081932401409634537
1.0006200000000267,0.70264996982267336,0,0.34041430356282576,0.00084606845520505492
1.0006300000000268,0.71153567723285638,0,0.33817840317488923,0.00087269270988042191
1.0006400000000268,0.72030902491137772,0,0.33588880439916641,0.00089919252625003665
1.0006500000000269,0.72896862744461743,0,0.33354587693005122,0.00092556367487532187
1.000660000000027,0.73751311738111014,0,0.33114999883151608,0.0009518019494511587
1.000670000000027,0.74594114544684387,0,0.32870155647213262,0.00097790316747953243
1.0006800000000271,0.7542513807584863,0,0.32620094445898651,0.0010038631709490264
1.0006900000000272,0.76244251103354632,0,0.32364856557024363,0.0010296778270064884
1.0007000000000272,0.77051324279759903,0,0.32104483068643297,0.0010553430286253847
1.0007100000000273,0.7784623015885398,0,0.31839015872058218,0.0010808546952618125
1.0007200000000274,0.78628843215783728,0,0.31568497654709715,0.0011062087735045356
1.0007300000000274,0.79399039866875121,0,0.31292971892949661,0.0011314012377223921
1.0007400000000275,0.80156698489148526,0,0.31012482844694494,0.0011564280907106852
1.0007500000000276,0.80901699439524444,0,0.30727075541952886,0.0011812853643144068
1.0007600000000276,0.81633925073729607,0,0.30436795783247328,0.0012059691200570302
1.0007700000000277,0.82353259764821662,0,0.30141690125928511,0.0012304754497645489
1.0007800000000278,0.83059589921527444,0,0.2984180587836408,0.0012548004761755622
1.0007900000000278,0.83752804006127168,0,0.29537191092016701,0.0012789403535477897
1.0008000000000279,0.84432792552080893,0,0.29227894553421097,0.0013028912682558715
1.000810000000028,0.8509944818131453,0,0.28913965776056305,0.0013266494393813035
1.000820000000028,0.85752665621176094,0,0.28595454992095226,0.0013502111193059625
1.0008300000000281,0.86392341721059507,0,0.28272413144065772,0.0013735725942761734
1.0008400000000282,0.87018375468693232,0,0.27944891876403477,0.0013967301849857061
1.0008500000000282,0.87630668006091306,0,0.27612943526898226,0.0014196802471316456
1.0008600000000283,0.88229122645164137,0,0.27276621118043937,0.0014424191719723534
1.0008700000000283,0.88813644882997178,0,0.26935978348299133,0.0014649433868736035
1.0008800000000284,0.89384142416731915,0,0.26591069583235971,0.0014872493558514277
1.0008900000000285,0.89940525158205054,0,0.26241949846603518,0.0015093335801052801
1.0009000000000285,0.90482705248131934,0,0.25888674811293766,0.0015311925985424337
1.0009100000000286,0.91010597069991184,0,0.25531300790222977,0.0015528229882961948
1.0009200000000287,0.91524117263544635,0,0.25169884727103137,0.0015742213652312393
1.0009300000000287,0.92023184738000796,0,0.24804484187155396,0.0015953843844564255
1.0009400000000288,0.92507720684820083,0,0.24435157347717298,0.001616308740809665
1.0009500000000289,0.92977648590159567,0,0.2406196298875784,0.0016369911693460784
1.0009600000000289,0.93432894246955434,0,0.23684960483324549,0.0016574284458179913
1.000970000000029,0.93873385766641071,0,0.23304209787903418,0.0016776173871491846
1.0009800000000291,0.94299053590499204,0,0.22919771432696115,0.0016975548518894656
1.0009900000000291,0.94709830500653236,0,0.22531706511820954,0.0017172377406711088
1.0010000000000292,0.9510565163065231,0,0.2214007667343845,0.0017366629966610869
1.0010100000000293,0.95486454475759064,0,0.21744944109795952,0.0017558276059937519
1.0010200000000293,0.95852178902789853,0,0.21346371547208792,0.001774728598199234
1.0010300000000294,0.96202767159618019,0,0.20944422235957011,0.0017933630466307378
1.0010400000000295,0.96538163884293682,0,0.20539159940122556,0.0018117280688781379
1.0010500000000295,0.96858316113785958,0,0.20130648927357453,0.0018298208271629497
1.0010600000000296,0.97163173292346494,0,0.19718953958570729,0.0018476385287481041
1.0010700000000297,0.97452687279492778,0,0.19304140277571807,0.0018651784263195395
1.0010800000000297,0.97726812357610093,0,0.1888627360063711,0.0018824378183649644
1.0010900000000298,0.97985505239170823,0,0.18465420106015107,0.0018994140495528591
1.0011000000000299,0.98228725073570133,0,0.18041646423376917,0.0019161045110888766
1.0011100000000299,0.98456433453580638,0,0.17615019623208886,0.0019325066410718996
1.00112000000003,0.98668594421401212,0,0.17185607206139575,0.0019486179248441777
1.0011300000000301,0.98865174474359874,0,0.16753477092226549,0.0019644358953251617
1.0011400000000301,0.99046142570187401,0,0.16318697610176086,0.0019799581333431737
1.0011500000000302,0.9921147013192364,0,0.15881337486520153,0.0019951822679577791
1.0011600000000302,0.99361131052430041,0,0.15441465834739745,0.0020101059767711573
1.0011700000000303,0.99495101698512334,0,0.1499915214434461,0.0020247269862299446
1.0011800000000304,0.9961336091465246,0,0.1455446626990281,0.0020390430719254005
1.0011900000000304,0.99715890026349296,0,0.1410747842002458,0.0020530520588768197
1.0012000000000305,0.99802672843067541,0,0.13658259146308138,0.0020667518218100791
1.0012100000000306,0.99873695660794415,0,0.13206879332244925,0.0020801402854297435
1.0012200000000306,0.99928947264203694,0,0.12753410182079788,0.0020932154246814938
1.0012300000000307,0.9996841892842725,0,0.12297923209632949,0.0021059752650028998
1.0012400000000308,0.99992104420430328,0,0.1184049022709773,0.0021184178825657354
1.0012499999999716,1,0,0.11381183336518433,0.0021305414044541825
1.00125,1,0,0.11381183335211616,0.002130541404488174
1.00126,0.999921044203816,0,0.1092007490630717,0.0021423440091763398
