"Time","—","—","—","—","—","—"
1,335.26911934581187,2.4372492172612218e-09,67.79852452579118,-1.7857503613245058,67.798524525765458,-1.7857503623014579
1.0000000000000169,335.26911934581187,-1.308266443326526e-08,67.798524525319408,-1.7857503641962134,67.798524525464103,-1.7857503587032633
1.0000064510396749,335.21501340074502,-5.9325423515710813,67.608453068297578,-2.8801553872701291,67.668516388128083,-0.41244535717937697
1.0000064510397033,335.21501340026833,-5.9325423777055066,67.608453067417429,-2.880155392076678,67.668516387490115,-0.4124453511390816
1.0000164510397034,334.91731111198135,-15.124183936990409,67.275750310168476,-4.5627280687866776,67.408699753051764,1.7065359148708172
1.0000264510397034,334.35987489658959,-24.303735455043654,66.897644241225919,-6.2273483914781496,67.078676884569802,3.8112701859029485
1.0000364510397035,333.54315036007461,-33.463858938833539,66.475127155791967,-7.8728720837230117,66.679262741752225,5.8992004069832094
1.0000464510397036,332.46779037953462,-42.597231925801601,66.009214504886415,-9.4982101134008801,66.211375820764388,7.9678169426709378
1.0000564510397036,331.13465458128445,-51.696553337327181,65.500941731829499,-11.102328735897547,65.676035295717767,10.014662198601281
1.0000664510397037,329.54480865368362,-60.754549315098203,64.951361149279137,-12.68424935210898,65.07435793973778,12.037335066427705
1.0000764510397038,327.69952349524129,-69.763979035721832,64.361505303181488,-14.243034052686811,64.407518438850161,14.033493950781798
1.0000864510397038,325.60027419867919,-78.717640498928247,63.732513664580168,-15.777838343836544,63.676886049084388,16.000864473585739
1.0000964510397039,323.24873887176551,-87.608376284739307,63.065458513650739,-17.287843188697391,62.883837003558384,17.937241241726511
1.000106451039704,320.64679729586078,-96.429079275000575,62.361413280054173,-18.772278863320714,62.029826017438509,19.840489012479047
1.000116451039704,317.79652942325004,-105.17269833470273,61.621469928326562,-20.230434233770126,61.11640474166083,21.708548935109661
1.0001264510397041,314.70021371445984,-113.83224394855131,60.846720005892266,-21.661648846683867,60.145199984723732,23.53944105177689
1.0001364510397042,311.36032531689273,-122.40079380827792,60.038252095829364,-23.065311642783939,59.117909431998498,25.331267246056331
1.0001464510397042,307.77953408623176,-130.8714983462279,59.197149558448508,-24.440859676247975,58.036297465111922,27.082213980773595
1.0001564510397043,303.9607024521988,-139.23758621079955,58.324488632445096,-25.787776966286003,56.90219121192122,28.790554881437817
1.0001664510397044,299.90688313037208,-147.49236967935931,57.421334241552529,-27.105591105021237,55.717473321315993,30.454652549670307
1.0001764510397044,295.62131668189187,-155.62925000430485,56.488739528169859,-28.393872665775042,54.484079247219341,32.072960683797042
1.0001864510397045,291.10742892300595,-163.64172268800269,55.527744351856825,-29.652233743817309,53.203993057492006,33.644025941338953
1.0001964510397046,286.36882818652384,-171.52338268238441,54.539373130303439,-30.880325674837373,51.879242123689735,35.166489331493715
1.0002064510397046,281.40930243737137,-179.26792950904371,53.524633174133285,-32.077836935808122,50.511892202977918,36.639087392845425
1.0002164510397047,276.23281624454927,-186.86917229574294,52.48451325651321,-33.244491048446108,49.104042602746929,38.060653133005204
1.0002264510397048,270.84350761191718,-194.32103472530122,51.419982336024624,-34.380044418338024,47.657821328572112,39.430116711187608
1.0002364510397048,265.24568467033691,-201.61755989290947,50.33198843977685,-35.48428412516828,46.175380235987433,40.746505865404977
1.0002464510397049,259.44382223381837,-208.75291506798948,49.221457745027557,-36.557025742128914,44.658890272664436,42.008946109969557
1.000256451039705,253.44255822242201,-215.72139635678857,48.089293792761715,-37.59811109222224,43.11053670396015,43.216660679489571
1.000266451039705,247.24668995477612,-222.51743326198584,46.936376850518663,-38.607405968327399,41.532514358741892,44.368970221293665
1.0002764510397051,240.86117031317394,-229.13559313566205,45.763563444863458,-39.584797863378398,39.927022948026277,45.465292252050389
1.0002864510397051,234.2911037843154,-235.57058552207539,44.571686056681401,-40.530193715293777,38.296262460602811,46.505140383437521
1.0002964510397052,227.54174237885826,-241.81726638677077,43.36155297380914,-41.443517671938025,36.64242864148396,47.488123321294253
1.0003064510397053,220.61848143304155,-247.8706422286422,42.13394829780114,-42.324708885931493,34.967708564063848,48.413943644567155
1.0003164510397053,213.52685529573583,-253.72587407166139,40.889632101128413,-43.173719348789135,33.274276306415587,49.28239637089446
1.0003264510397054,206.27253290436994,-259.37828133308125,39.629340730259869,-43.990511771677916,31.564288740003462,50.093367315312889
1.0003364510397055,198.86131325326861,-264.82334556502133,38.353787250391917,-44.775057523072817,29.83988144190802,50.84683125009542
1.0003464510397055,191.29912075802571,-270.05671406644723,37.063662026776512,-45.527334633032012,28.103164740843841,51.542849874373282
1.0003564510397056,183.59200051961639,-275.0742033626517,35.759633436749866,-46.247325871950132,26.356219905335468,52.181569602098634
1.0003664510397057,175.74611349203661,-279.87180254946173,34.442348706164594,-46.935016911202268,24.601095481935921,52.763219177193434
1.0003764510397057,167.76773155733019,-284.44567649949295,33.112434863567088,-47.590394572840331,22.839803791067141,53.288107125118998
1.0003864510397058,159.66323251194234,-288.79216892789236,31.770499805085056,-48.21344517504415,21.074317587560628,53.756619050406528
1.0003964510397059,151.43909496840718,-292.90780531511604,30.417133462638549,-48.804152979529682,19.306566892447638,54.169214789959312
1.0004064510397059,143.10189317644347,-296.78929568440748,29.052909067761085,-49.362498746642032,17.538436002048392,54.526425432205656
1.000416451039706,134.65829176760036,-300.4335372317542,27.67838450303821,-49.888458403268977,15.771760679811049,54.828850212378974
1.0004264510397061,126.11504042765284,-303.83761680622194,26.294103732939977,-50.382001828103185,14.008325535749551,55.077153294356705
